timestamp,frame,dt,fps,veh_x,veh_y,veh_yaw,speed,nozzle_x,nozzle_y,nozzle_edge_dist,poly_edge_dist,driving_offset,steer_filter,steer_cmd,throttle_cmd,brake_cmd,lateral_error,paint_state,painting_enabled,dash_phase,perception_mode,ai_edge_pts,gt_edge_pts,road_mask_ratio,poly_coeff_a,poly_coeff_b,poly_coeff_c,inference_time_ms,sne_time_ms,mask_iou,edge_dev_mean_px,edge_dev_median_px,edge_dev_max_px,gt_nozzle_edge_dist
1772180549.650284,214,0.005850,101.801733,-246.857208,29.957705,91.051620,2.344352,-248.856873,29.920998,3.234831,5.962629,5.167984,0.500000,0.000000,0.000000,0.000000,0.962629,PAINTING,1,-1,LUNA,250,269,0.475121,0.003045,-0.102697,5.958154,60.720921,60.477257,0.982462,8.232000,5.000000,25.000000,2.998266
1772180549.656530,215,0.363404,101.802523,-246.857208,29.957705,91.051620,2.344352,-248.856873,29.920998,3.235335,5.962629,5.169787,0.500000,0.000000,0.000000,0.000000,0.962629,PAINTING,1,-1,LUNA,250,269,0.475121,0.003057,-0.102683,5.952783,-1.000000,-1.000000,0.982462,8.232000,5.000000,25.000000,2.998266
1772180549.662889,216,0.006227,103.126601,-246.857208,29.957705,91.051620,2.344352,-248.856873,29.920998,3.236137,5.962629,5.171410,0.500000,0.000000,0.000000,0.000000,0.962629,PAINTING,1,-1,LUNA,250,269,0.475121,0.003064,-0.102674,5.949561,-1.000000,-1.000000,0.982462,8.232000,5.000000,25.000000,2.998266
1772180550.035507,217,0.006361,103.462939,-246.872665,30.828773,91.045784,2.343754,-248.872330,30.792271,3.236840,5.962629,5.171101,0.500000,0.000000,0.000000,0.000000,0.962629,PAINTING,1,-1,LUNA,250,269,0.476118,0.002843,-0.098291,5.932666,64.605951,64.045191,0.980374,9.044000,6.000000,25.000000,2.998228
1772180550.042570,218,0.372622,103.462930,-246.872665,30.828773,91.045784,2.343754,-248.872330,30.792271,3.236840,5.962629,5.170823,0.500000,0.000000,0.000000,0.000000,0.962629,PAINTING,1,-1,LUNA,250,269,0.476118,0.002710,-0.095661,5.922528,-1.000000,-1.000000,0.980374,9.044000,6.000000,25.000000,2.998228
1772180550.050432,219,0.007081,103.447985,-246.872665,30.828773,91.045784,2.343754,-248.872330,30.792271,3.237268,5.962629,5.170573,0.500000,0.000000,0.000000,0.000000,0.962629,PAINTING,1,-1,LUNA,250,269,0.476118,0.002631,-0.094084,5.916446,-1.000000,-1.000000,0.980374,9.044000,6.000000,25.000000,2.998228
1772180550.417432,220,0.007858,103.228124,-246.887848,31.687185,91.036270,2.344862,-248.887527,31.651014,3.237696,5.962629,5.174208,0.500000,0.000000,0.000000,0.000000,0.962629,PAINTING,1,-1,LUNA,250,269,0.477800,0.002797,-0.098650,5.948499,57.796478,58.307886,0.976937,9.440000,6.000000,29.000000,2.996112
1772180550.425664,221,0.366999,103.230944,-246.887848,31.687185,91.036270,2.343901,-248.889297,31.752333,3.237730,5.967418,5.177479,0.500000,0.000000,0.000000,0.000000,0.967418,PAINTING,1,-1,LUNA,250,269,0.477800,0.002897,-0.101390,5.967731,-1.000000,-1.000000,0.976937,9.440000,6.000000,29.000000,2.996174
1772180550.433196,222,0.008240,102.476852,-246.889618,31.788464,91.035118,2.343901,-248.889297,31.752333,3.237764,5.967418,5.180489,0.500000,0.000000,0.000000,0.000000,0.967418,PAINTING,1,-1,LUNA,250,269,0.477800,0.002969,-0.103067,5.976671,-1.000000,-1.000000,0.976937,9.440000,6.000000,29.000000,2.996338
1772180550.792125,223,0.007507,101.613227,-246.902847,32.543537,91.023949,2.345594,-248.904297,32.613491,3.237764,5.962629,5.177047,0.500000,0.000000,0.000000,0.000000,0.962629,PAINTING,1,-1,LUNA,250,269,0.472635,0.002753,-0.096996,5.934003,61.291695,55.473804,0.987683,8.516000,6.000000,25.000000,2.994552
